epoch,train_accuracy,test_accuracy
84800,1.0,0.05346141798057847
84900,1.0,0.05314816748459852
85000,1.0,0.0530437506526052
85100,1.0,0.053670251644565105
85200,1.0,0.05377466847655842
85300,1.0,0.05429675263652501
85400,1.0,0.05461000313250496
85500,1.0,0.05534092095645818
85600,1.0,0.05565417145243813
85700,1.0,0.0560718387804114
85800,1.0,0.05648950610838467
85900,1.0,0.05732484076433121
86000,1.0,0.056698339772371306
86100,1.0,0.05690717343635794
86200,1.0,0.057533674428317846
86300,1.0,0.05440116946851833
86400,1.0,0.05523650412446486
86500,1.0,0.057220423932337894
86600,1.0,0.056280672444398036
86700,1.0,0.05701159026835126
86800,1.0,0.057951341756291117
86900,1.0,0.058473425916257704
87000,1.0,0.058055758588284434
87100,1.0,0.057951341756291117
87200,1.0,0.057638091260311164
87300,1.0,0.05742925759632453
87400,1.0,0.056698339772371306
87500,1.0,0.05701159026835126
87600,1.0,0.05617625561240472
87700,1.0,0.05648950610838467
87800,1.0,0.05575858828443145
87900,1.0,0.05732484076433121
88000,1.0,0.05878667641223765
88100,1.0,0.057533674428317846
88200,1.0,0.057533674428317846
88300,1.0,0.058473425916257704
88400,1.0,0.05889109324423097
88500,1.0,0.058995510076224285
88600,1.0,0.05920434374021092
88700,1.0,0.05836900908426439
88800,1.0,0.05878667641223765
88900,1.0,0.05889109324423097
89000,1.0,0.05816017542027775
89100,1.0,0.05826459225227107
89200,1.0,0.05962201106818419
89300,1.0,0.06097942988409732
89400,1.0,0.05951759423619087
89500,1.0,0.06014409522815078
89600,1.0,0.06035292889213741
89700,1.0,0.060248512060144095
89800,1.0,0.06077059622011068
89900,1.0,0.06139709721207059
90000,1.0,0.06223243186801712
90100,1.0,0.06265009919599039
90200,1.0,0.06296334969197034
90300,1.0,0.06285893285997703
90400,1.0,0.06275451602798371
90500,1.0,0.06223243186801712
90600,1.0,0.059413177404197555
90700,1.0,0.060248512060144095
90800,1.0,0.06306776652396366
90900,1.0,0.06421635167589015
91000,1.0,0.06369426751592357
91100,1.0,0.06379868434791688
91200,1.0,0.06348543385193693
91300,1.0,0.0632766001879503
91400,1.0,0.06317218335595698
91500,1.0,0.06317218335595698
91600,1.0,0.06338101701994361
91700,1.0,0.0632766001879503
91800,1.0,0.06379868434791688
91900,0.9915413533834586,0.06285893285997703
92000,1.0,0.06473843583585674
92100,1.0,0.06714002297170305
92200,1.0,0.06797535762764957
92300,1.0,0.0675576902996763
92400,1.0,0.06703560613970973
92500,1.0,0.0681841912916362
92600,1.0,0.06703560613970973
92700,1.0,0.06703560613970973
92800,1.0,0.06672235564372977
92900,1.0,0.06724443980369636
93000,1.0,0.0675576902996763
93100,1.0,0.06787094079565625
93200,1.0,0.06797535762764957
93300,1.0,0.06672235564372977
93400,1.0,0.06515610316383001
93500,1.0,0.06734885663568968
93600,1.0,0.06860185861960948
93700,1.0,0.07162994674741568
93800,1.0,0.07131669625143573
93900,1.0,0.07121227941944241
94000,1.0,0.07121227941944241
94100,1.0,0.07162994674741568
94200,1.0,0.07162994674741568
94300,1.0,0.07142111308342905
94400,1.0,0.0711078625874491
94500,1.0,0.07131669625143573
94600,1.0,0.07121227941944241
94700,1.0,0.07121227941944241
94800,1.0,0.07069019525947583
94900,1.0,0.07256969823535554
95000,1.0,0.0735094497232954
95100,1.0,0.0741359507152553
95200,1.0,0.07382270021927535
95300,1.0,0.07330061605930877
95400,1.0,0.07371828338728204
95500,1.0,0.07486686853920851
95600,1.0,0.07507570220319515
95700,1.0,0.07549336953116842
95800,1.0,0.07580662002714837
95900,1.0,0.07549336953116842
96000,1.0,0.07465803487522188
96100,1.0,0.07444920121123526
96200,1.0,0.07643312101910828
96300,1.0,0.07632870418711496
96400,1.0,0.07831262399498799
96500,1.0,0.08008771013887439
96600,1.0,0.07998329330688107
96700,1.0,0.08060979429884098
96800,1.0,0.08008771013887439
96900,1.0,0.08081862796282761
97000,1.0,0.08144512895478752
97100,1.0,0.08248929727472068
97200,1.0,0.08311579826668059
97300,1.0,0.08457763391458703
97400,1.0,0.08332463193066722
97500,1.0,0.08395113292262713
97600,1.0,0.08509971807455362
97700,1.0,0.08509971807455362
97800,1.0,0.08812780620235983
97900,1.0,0.09052939333820612
98000,1.0,0.09136472799415266
98100,1.0,0.09157356165813929
98200,1.0,0.09251331314607915
98300,1.0,0.0928265636420591
98400,1.0,0.09355748146601232
98500,1.0,0.09470606661793882
98600,1.0,0.09481048344993213
98700,1.0,0.09564581810587867
98800,1.0,0.09501931711391877
98900,1.0,0.09501931711391877
99000,0.9943609022556391,0.0904249765062128
99100,1.0,0.093453064634019
99200,1.0,0.0982562389057116
99300,1.0,0.09940482405763809
99400,1.0,0.10044899237757127
99500,1.0,0.10055340920956458
99600,1.0,0.1018064111934844
99700,1.0,0.10232849535345098
99800,1.0,0.1024329121854443
99900,1.0,0.1018064111934844
100000,1.0,0.10211966168946435
100100,1.0,0.10295499634541087
100200,1.0,0.10358149733737078
100300,1.0,0.10640075180119035
100400,0.9849624060150376,0.09689882008979847
100500,1.0,0.10713166962514357
100600,1.0,0.11287459538477602
100700,1.0,0.11809543698444189
100800,1.0,0.1199749399603216
100900,1.0,0.1223765270961679
101000,1.0,0.12342069541610108
101100,1.0,0.12425603007204761
101200,1.0,0.12456928056802756
101300,1.0,0.12530019839198078
101400,1.0,0.12676203403988723
101500,1.0,0.12759736869583377
101600,1.0,0.12864153701576694
101700,1.0,0.1302077894956667
101800,1.0,0.13104312415161323
101900,1.0,0.13219170930353974
102000,1.0,0.1362639657512791
102100,1.0,0.14367756082280464
102200,1.0,0.1464968152866242
102300,1.0,0.14879398559047718
102400,1.0,0.1514044063903101
102500,1.0,0.15474574501409627
102600,1.0,0.15996658661376215
102700,1.0,0.16424767672548815
102800,1.0,0.17166127179701368
102900,1.0,0.17729978072465283
103000,1.0,0.18366920747624518
103100,1.0,0.19035188472381748
103200,0.9984335839598998,0.186906129268038
103300,1.0,0.20716299467474156
103400,1.0,0.22105043332985277
103500,1.0,0.2385924611047301
103600,1.0,0.25331523441578785
103700,1.0,0.27085726219066514
103800,1.0,0.2893390414534823
103900,1.0,0.31262399498799204
104000,1.0,0.34227837527409416
104100,1.0,0.3724548397201629
104200,1.0,0.4181894121332359
104300,1.0,0.46214889840242246
104400,1.0,0.5115380599352616
104500,1.0,0.5694894016915527
104600,1.0,0.580766419546831
104700,1.0,0.65187428213428
104800,1.0,0.7323796596011277
104900,1.0,0.8323065678187324
105000,1.0,0.9182416205492325
105100,1.0,0.974313459329644
105200,1.0,0.9964498277122272
105300,1.0,0.9998955831680066
105400,1.0,1.0
105500,1.0,1.0
105600,1.0,1.0
105700,1.0,1.0
105800,1.0,1.0
105900,1.0,1.0
106000,1.0,1.0
106100,1.0,1.0
106200,1.0,1.0
106300,1.0,1.0
106400,1.0,1.0
106500,1.0,1.0
106600,1.0,1.0
106700,1.0,1.0
106800,1.0,1.0
106900,1.0,1.0
107000,1.0,1.0
107100,1.0,1.0
107200,1.0,1.0
107300,1.0,1.0
107400,1.0,1.0
107500,1.0,1.0
107600,1.0,1.0
107700,1.0,1.0
107800,1.0,1.0
107900,1.0,1.0
108000,1.0,1.0
108100,1.0,1.0
108200,1.0,1.0
108300,1.0,1.0
108400,1.0,1.0
108500,1.0,1.0
108600,1.0,1.0
108700,1.0,1.0
108800,1.0,1.0
108900,1.0,1.0
109000,1.0,1.0
109100,1.0,1.0
109200,1.0,1.0
109300,1.0,1.0
109400,1.0,1.0
109500,1.0,1.0
109600,1.0,1.0
109700,1.0,1.0
109800,1.0,1.0
109900,1.0,1.0
110000,1.0,1.0
110100,1.0,1.0
110200,1.0,1.0
110300,1.0,1.0
110400,1.0,1.0
110500,1.0,1.0
110600,1.0,1.0
110700,1.0,1.0
110800,1.0,1.0
110900,1.0,1.0
111000,1.0,1.0
111100,1.0,1.0
111200,1.0,1.0
111300,1.0,1.0
111400,1.0,1.0
111500,0.9417293233082706,0.9387073196199227
111600,1.0,1.0
111700,1.0,1.0
111800,1.0,1.0
111900,1.0,1.0
112000,1.0,1.0
112100,1.0,1.0
112200,1.0,1.0
112300,1.0,1.0
112400,1.0,1.0
112500,1.0,1.0
112600,1.0,1.0
112700,1.0,1.0
112800,1.0,1.0
112900,1.0,0.9994779158400334
113000,1.0,1.0
113100,1.0,1.0
113200,1.0,1.0
113300,1.0,1.0
113400,1.0,1.0
113500,1.0,1.0
113600,1.0,1.0
113700,1.0,1.0
113800,1.0,1.0
113900,1.0,1.0
114000,1.0,1.0
114100,1.0,1.0
114200,1.0,1.0
114300,1.0,1.0
114400,1.0,1.0
114500,1.0,1.0
114600,1.0,1.0
114700,1.0,1.0
114800,1.0,1.0
114900,1.0,1.0
115000,1.0,1.0
115100,1.0,1.0
115200,1.0,1.0
115300,1.0,1.0
115400,1.0,1.0
115500,1.0,1.0
115600,0.99968671679198,0.9988514148480735
115700,1.0,1.0
115800,1.0,1.0
115900,1.0,1.0
116000,1.0,1.0
116100,1.0,1.0
116200,1.0,1.0
116300,1.0,1.0
116400,1.0,1.0
116500,1.0,1.0
116600,1.0,1.0
116700,1.0,1.0
116800,1.0,1.0
116900,1.0,1.0
117000,1.0,1.0
117100,1.0,1.0
117200,1.0,1.0
117300,1.0,1.0
117400,1.0,1.0
117500,1.0,1.0
117600,1.0,1.0
117700,1.0,1.0
117800,1.0,1.0
117900,1.0,1.0
118000,1.0,1.0
118100,1.0,1.0
118200,1.0,1.0
118300,1.0,1.0
118400,1.0,1.0
118500,1.0,1.0
118600,1.0,1.0
118700,1.0,1.0
118800,1.0,1.0
118900,1.0,1.0
119000,1.0,1.0
119100,1.0,1.0
119200,1.0,1.0
119300,1.0,1.0
119400,1.0,1.0
119500,1.0,1.0
119600,1.0,1.0
119700,1.0,1.0
119800,1.0,1.0
119900,1.0,1.0
120000,1.0,1.0
120100,1.0,1.0
120200,1.0,1.0
120300,1.0,1.0
120400,1.0,1.0
120500,1.0,1.0
120600,1.0,1.0
120700,1.0,1.0
120800,1.0,1.0
120900,1.0,1.0
121000,1.0,1.0
121100,0.9981203007518797,0.9956144930562807
121200,1.0,1.0
121300,1.0,1.0
121400,1.0,1.0
121500,1.0,1.0
121600,1.0,1.0
121700,1.0,1.0
121800,1.0,1.0
121900,1.0,1.0
122000,1.0,1.0
122100,1.0,1.0
122200,1.0,1.0
122300,1.0,1.0
122400,1.0,1.0
122500,1.0,1.0
122600,1.0,1.0
122700,1.0,1.0
122800,1.0,1.0
122900,1.0,1.0
123000,1.0,1.0
123100,1.0,1.0
123200,1.0,1.0
123300,1.0,1.0
123400,1.0,1.0
123500,1.0,1.0
123600,1.0,1.0
123700,1.0,1.0
123800,0.9761904761904762,0.9660645296021718
123900,1.0,1.0
124000,1.0,1.0
124100,1.0,1.0
124200,1.0,1.0
124300,1.0,1.0
124400,1.0,1.0
124500,1.0,1.0
124600,1.0,1.0
124700,1.0,1.0
124800,1.0,1.0
124900,1.0,1.0
125000,1.0,1.0
125100,1.0,1.0
125200,0.7142857142857143,0.6906129268038008
125300,1.0,1.0
125400,1.0,1.0
125500,1.0,1.0
125600,1.0,1.0
125700,1.0,1.0
125800,1.0,1.0
125900,1.0,1.0
126000,1.0,1.0
126100,1.0,1.0
126200,1.0,1.0
126300,1.0,1.0
126400,1.0,1.0
126500,1.0,1.0
126600,1.0,1.0
126700,1.0,1.0
126800,1.0,1.0
126900,1.0,1.0
127000,1.0,1.0
127100,1.0,1.0
127200,1.0,1.0
127300,1.0,1.0
127400,1.0,1.0
127500,1.0,1.0
127600,1.0,1.0
127700,1.0,1.0
127800,1.0,1.0
127900,1.0,1.0
128000,1.0,1.0
128100,1.0,0.9998955831680066
128200,1.0,1.0
128300,1.0,1.0
128400,1.0,1.0
128500,1.0,1.0
128600,1.0,1.0
128700,1.0,1.0
128800,1.0,1.0
128900,1.0,1.0
129000,1.0,1.0
129100,1.0,1.0
129200,1.0,1.0
129300,1.0,1.0
129400,1.0,1.0
129500,1.0,1.0
129600,1.0,1.0
129700,1.0,1.0
129800,1.0,1.0
129900,1.0,1.0
130000,1.0,1.0
130100,1.0,1.0
130200,1.0,1.0
130300,1.0,1.0
130400,1.0,1.0
130500,1.0,1.0
130600,1.0,1.0
130700,1.0,1.0
130800,1.0,1.0
130900,1.0,1.0
131000,0.6519423558897243,0.6396575127910619
131100,1.0,1.0
131200,1.0,1.0
131300,1.0,1.0
131400,1.0,1.0
131500,1.0,1.0
131600,1.0,1.0
131700,1.0,1.0
131800,1.0,1.0
131900,1.0,1.0
132000,1.0,1.0
132100,1.0,1.0
132200,1.0,1.0
132300,1.0,1.0
132400,1.0,1.0
132500,1.0,1.0
132600,1.0,1.0
132700,1.0,1.0
132800,1.0,1.0
132900,1.0,1.0
133000,1.0,1.0
133100,1.0,1.0
133200,1.0,1.0
133300,1.0,1.0
133400,1.0,1.0
133500,1.0,1.0
133600,1.0,1.0
133700,1.0,1.0
133800,1.0,1.0
133900,1.0,1.0
134000,1.0,1.0
134100,1.0,1.0
134200,1.0,1.0
134300,1.0,1.0
134400,1.0,1.0
134500,1.0,1.0
134600,1.0,1.0
134700,1.0,1.0
134800,1.0,1.0
134900,1.0,1.0
135000,1.0,1.0
135100,1.0,1.0
135200,1.0,1.0
135300,1.0,1.0
135400,1.0,1.0
135500,1.0,1.0
135600,1.0,1.0
135700,1.0,1.0
135800,1.0,1.0
135900,1.0,1.0
136000,1.0,1.0
136100,1.0,1.0
136200,1.0,1.0
136300,1.0,1.0
136400,1.0,1.0
136500,1.0,1.0
136600,1.0,1.0
136700,1.0,1.0
136800,0.9978070175438597,0.993734990080401
136900,1.0,1.0
137000,1.0,1.0
137100,1.0,1.0
137200,1.0,1.0
137300,1.0,1.0
137400,1.0,1.0
137500,1.0,1.0
137600,1.0,1.0
137700,1.0,1.0
137800,1.0,1.0
137900,1.0,1.0
138000,1.0,1.0
138100,1.0,1.0
138200,1.0,1.0
138300,1.0,1.0
138400,1.0,1.0
138500,1.0,1.0
138600,1.0,1.0
138700,1.0,1.0
138800,1.0,1.0
138900,1.0,1.0
139000,1.0,1.0
139100,1.0,1.0
139200,1.0,1.0
139300,1.0,1.0
139400,1.0,1.0
139500,1.0,1.0
139600,1.0,1.0
139700,1.0,1.0
139800,1.0,1.0
139900,1.0,1.0
140000,1.0,1.0
140100,1.0,1.0
140200,1.0,1.0
140300,1.0,1.0
140400,1.0,1.0
140500,1.0,1.0
140600,1.0,1.0
140700,1.0,1.0
140800,1.0,1.0
140900,1.0,1.0
141000,1.0,1.0
141100,0.7120927318295739,0.7134802130103373
141200,1.0,1.0
141300,1.0,1.0
141400,1.0,1.0
141500,1.0,1.0
141600,1.0,1.0
141700,1.0,1.0
141800,1.0,1.0
141900,1.0,1.0
142000,1.0,1.0
142100,1.0,1.0
142200,1.0,1.0
142300,1.0,1.0
142400,1.0,1.0
142500,1.0,1.0
142600,1.0,1.0
142700,1.0,1.0
142800,1.0,1.0
142900,1.0,1.0
143000,1.0,1.0
143100,1.0,1.0
143200,1.0,1.0
143300,1.0,1.0
143400,1.0,1.0
143500,1.0,1.0
143600,1.0,1.0
143700,1.0,1.0
143800,1.0,1.0
143900,1.0,1.0
144000,1.0,1.0
144100,1.0,1.0
144200,1.0,1.0
144300,1.0,1.0
144400,1.0,1.0
144500,1.0,1.0
144600,1.0,1.0
144700,1.0,1.0
144800,1.0,1.0
144900,1.0,1.0
145000,1.0,1.0
145100,1.0,1.0
145200,1.0,1.0
145300,0.9877819548872181,0.9823535553931294
145400,1.0,1.0
145500,1.0,1.0
145600,1.0,1.0
145700,1.0,1.0
145800,1.0,1.0
145900,1.0,1.0
146000,1.0,1.0
146100,1.0,1.0
146200,1.0,1.0
146300,1.0,1.0
146400,1.0,1.0
146500,1.0,1.0
146600,1.0,1.0
146700,1.0,1.0
146800,1.0,1.0
146900,1.0,1.0
147000,1.0,1.0
147100,1.0,1.0
147200,1.0,1.0
147300,1.0,1.0
147400,1.0,1.0
147500,1.0,1.0
147600,1.0,1.0
147700,1.0,1.0
147800,1.0,1.0
147900,1.0,1.0
148000,1.0,0.9987469980160802
148100,1.0,1.0
148200,1.0,1.0
148300,1.0,1.0
148400,1.0,1.0
148500,1.0,1.0
148600,1.0,1.0
148700,1.0,1.0
148800,1.0,1.0
148900,1.0,1.0
149000,1.0,1.0
149100,1.0,1.0
149200,1.0,1.0
149300,0.9971804511278195,0.9941526574083742
149400,1.0,1.0
149500,1.0,1.0
149600,1.0,1.0
149700,1.0,1.0
149800,1.0,1.0
149900,1.0,1.0
150000,1.0,1.0
150100,1.0,1.0
150200,1.0,1.0
150300,1.0,1.0
150400,1.0,1.0
150500,1.0,1.0
150600,1.0,1.0
150700,1.0,1.0
150800,1.0,1.0
150900,1.0,1.0
151000,1.0,1.0
151100,1.0,1.0
151200,1.0,1.0
151300,1.0,1.0
151400,1.0,1.0
151500,1.0,1.0
151600,1.0,1.0
151700,1.0,1.0
151800,1.0,1.0
151900,1.0,1.0
152000,0.7810150375939849,0.7720580557585883
152100,1.0,1.0
152200,1.0,1.0
152300,1.0,1.0
152400,1.0,1.0
152500,1.0,1.0
152600,1.0,1.0
152700,1.0,1.0
152800,1.0,1.0
152900,1.0,1.0
153000,1.0,1.0
153100,1.0,1.0
153200,1.0,1.0
153300,1.0,1.0
153400,0.8621553884711779,0.8528766837214159
153500,1.0,1.0
153600,1.0,1.0
153700,1.0,1.0
153800,1.0,1.0
153900,1.0,1.0
154000,1.0,1.0
154100,1.0,1.0
154200,1.0,1.0
154300,1.0,1.0
154400,1.0,1.0
154500,1.0,1.0
154600,1.0,1.0
154700,1.0,1.0
154800,1.0,1.0
154900,1.0,1.0
155000,1.0,1.0
155100,1.0,1.0
155200,1.0,1.0
155300,1.0,1.0
155400,1.0,1.0
155500,1.0,1.0
155600,1.0,1.0
155700,1.0,1.0
155800,1.0,1.0
155900,1.0,1.0
156000,1.0,1.0
156100,1.0,1.0
156200,1.0,1.0
156300,0.9840225563909775,0.9730604573457241
156400,1.0,1.0
156500,1.0,1.0
156600,1.0,1.0
156700,1.0,1.0
156800,1.0,1.0
156900,1.0,1.0
157000,1.0,1.0
157100,1.0,1.0
157200,1.0,1.0
157300,1.0,1.0
157400,1.0,1.0
157500,1.0,1.0
157600,1.0,1.0
157700,1.0,1.0
157800,1.0,1.0
157900,1.0,1.0
158000,1.0,1.0
158100,1.0,1.0
158200,1.0,1.0
158300,1.0,1.0
158400,1.0,1.0
158500,1.0,1.0
158600,1.0,1.0
158700,1.0,1.0
158800,1.0,1.0
158900,1.0,1.0
159000,1.0,1.0
159100,1.0,1.0
159200,1.0,1.0
159300,1.0,1.0
159400,1.0,1.0
159500,1.0,1.0
159600,1.0,1.0
159700,1.0,1.0
159800,1.0,1.0
159900,1.0,1.0
160000,1.0,1.0
160100,1.0,1.0
160200,1.0,1.0
160300,1.0,1.0
160400,1.0,1.0
160500,0.7722431077694235,0.7729978072465281
160600,1.0,1.0
160700,1.0,1.0
160800,1.0,1.0
160900,1.0,1.0
161000,1.0,1.0
161100,1.0,1.0
161200,1.0,1.0
161300,1.0,1.0
161400,1.0,1.0
161500,1.0,1.0
161600,1.0,1.0
161700,1.0,1.0
161800,1.0,1.0
161900,0.8796992481203008,0.8730291322961261
162000,1.0,1.0
162100,1.0,1.0
162200,1.0,1.0
162300,1.0,1.0
162400,1.0,1.0
162500,1.0,1.0
162600,1.0,1.0
162700,1.0,1.0
162800,1.0,1.0
162900,1.0,1.0
163000,1.0,1.0
163100,1.0,1.0
163200,1.0,1.0
163300,1.0,0.9998955831680066
163400,1.0,1.0
163500,1.0,1.0
163600,1.0,1.0
163700,1.0,1.0
163800,1.0,1.0
163900,1.0,1.0
164000,1.0,1.0
164100,1.0,1.0
164200,1.0,1.0
164300,1.0,1.0
164400,1.0,1.0
164500,1.0,1.0
164600,1.0,1.0
164700,1.0,1.0
164800,1.0,1.0
164900,1.0,1.0
165000,1.0,1.0
165100,1.0,1.0
165200,1.0,1.0
165300,1.0,1.0
165400,1.0,1.0
165500,1.0,1.0
165600,1.0,1.0
165700,1.0,1.0
165800,1.0,1.0
165900,1.0,1.0
166000,1.0,1.0
166100,0.9918546365914787,0.9879920643207685
166200,1.0,1.0
166300,1.0,1.0
166400,1.0,1.0
166500,1.0,1.0
166600,1.0,1.0
166700,1.0,1.0
166800,1.0,1.0
166900,1.0,1.0
167000,1.0,1.0
167100,1.0,1.0
167200,1.0,1.0
167300,1.0,1.0
167400,1.0,1.0
167500,1.0,1.0
167600,1.0,1.0
167700,1.0,1.0
167800,1.0,1.0
167900,1.0,1.0
168000,1.0,1.0
168100,1.0,1.0
168200,1.0,1.0
168300,1.0,1.0
168400,1.0,1.0
168500,1.0,1.0
168600,1.0,1.0
168700,1.0,1.0
168800,1.0,1.0
168900,1.0,1.0
169000,1.0,1.0
169100,1.0,1.0
169200,1.0,1.0
169300,1.0,1.0
169400,1.0,1.0
169500,1.0,1.0
169600,1.0,1.0
169700,1.0,1.0
169800,1.0,1.0
169900,1.0,1.0
170000,1.0,1.0
170100,1.0,1.0
170200,1.0,1.0
170300,1.0,1.0
170400,1.0,1.0
170500,1.0,1.0
170600,1.0,1.0
170700,1.0,1.0
170800,1.0,1.0
170900,1.0,1.0
171000,1.0,1.0
171100,1.0,1.0
171200,1.0,1.0
171300,1.0,1.0
171400,1.0,1.0
171500,1.0,1.0
171600,1.0,1.0
171700,1.0,1.0
171800,0.9912280701754386,0.984859559360969
171900,1.0,1.0
172000,1.0,1.0
172100,1.0,1.0
172200,1.0,1.0
172300,1.0,1.0
172400,1.0,1.0
172500,1.0,1.0
172600,1.0,1.0
172700,1.0,1.0
172800,1.0,1.0
172900,1.0,1.0
173000,1.0,1.0
173100,1.0,1.0
173200,1.0,1.0
173300,1.0,1.0
173400,1.0,1.0
173500,1.0,1.0
173600,1.0,1.0
173700,1.0,1.0
173800,1.0,1.0
173900,1.0,1.0
174000,1.0,1.0
174100,1.0,1.0
174200,1.0,1.0
174300,1.0,1.0
174400,1.0,1.0
174500,0.8577694235588973,0.8646757857366607
174600,1.0,1.0
174700,1.0,1.0
174800,1.0,1.0
174900,1.0,1.0
175000,1.0,1.0
175100,1.0,1.0
175200,1.0,1.0
175300,1.0,1.0
175400,1.0,1.0
175500,1.0,1.0
175600,1.0,1.0
175700,1.0,1.0
175800,1.0,1.0
175900,1.0,1.0
176000,1.0,1.0
176100,1.0,1.0
176200,1.0,1.0
176300,1.0,1.0
176400,1.0,1.0
176500,1.0,1.0
176600,1.0,1.0
176700,1.0,1.0
176800,1.0,1.0
176900,1.0,1.0
177000,1.0,1.0
177100,1.0,1.0
177200,1.0,1.0
177300,1.0,1.0
177400,1.0,1.0
177500,1.0,1.0
177600,1.0,1.0
177700,1.0,1.0
177800,1.0,1.0
177900,1.0,1.0
178000,1.0,1.0
178100,1.0,1.0
178200,1.0,1.0
178300,1.0,1.0
178400,1.0,1.0
178500,1.0,1.0
178600,1.0,1.0
178700,1.0,1.0
178800,1.0,1.0
178900,1.0,1.0
179000,1.0,1.0
179100,1.0,1.0
179200,1.0,1.0
179300,1.0,1.0
179400,1.0,1.0
179500,1.0,1.0
179600,1.0,1.0
179700,1.0,1.0
179800,1.0,1.0
179900,1.0,1.0
180000,1.0,1.0
180100,1.0,1.0
180200,1.0,1.0
180300,1.0,1.0
180400,1.0,1.0
180500,1.0,1.0
180600,1.0,1.0
180700,1.0,1.0
180800,1.0,1.0
180900,1.0,1.0
181000,1.0,1.0
181100,1.0,1.0
181200,1.0,1.0
181300,1.0,1.0
181400,0.9799498746867168,0.9690926177299781
181500,1.0,1.0
181600,1.0,1.0
181700,1.0,1.0
181800,1.0,1.0
181900,1.0,1.0
182000,1.0,1.0
182100,1.0,1.0
182200,1.0,1.0
182300,1.0,1.0
182400,1.0,1.0
182500,1.0,1.0
182600,1.0,1.0
182700,1.0,1.0
182800,1.0,1.0
182900,1.0,1.0
183000,1.0,1.0
183100,1.0,1.0
183200,1.0,1.0
183300,1.0,1.0
183400,1.0,1.0
183500,1.0,1.0
183600,1.0,1.0
183700,1.0,1.0
183800,1.0,1.0
183900,1.0,1.0
184000,1.0,1.0
184100,1.0,1.0
184200,1.0,1.0
184300,1.0,1.0
184400,1.0,1.0
184500,1.0,1.0
184600,1.0,1.0
184700,1.0,1.0
184800,1.0,1.0
184900,1.0,1.0
185000,1.0,1.0
185100,1.0,1.0
185200,1.0,1.0
185300,1.0,1.0
185400,1.0,1.0
185500,1.0,1.0
185600,1.0,1.0
185700,1.0,1.0
185800,1.0,1.0
185900,1.0,1.0
186000,1.0,1.0
186100,1.0,1.0
186200,1.0,1.0
186300,1.0,1.0
186400,1.0,1.0
186500,1.0,1.0
186600,1.0,1.0
186700,1.0,1.0
186800,1.0,1.0
186900,1.0,1.0
187000,1.0,1.0
187100,1.0,1.0
187200,1.0,1.0
187300,1.0,1.0
187400,1.0,1.0
187500,1.0,1.0
187600,1.0,1.0
187700,1.0,1.0
187800,1.0,1.0
187900,1.0,1.0
188000,1.0,1.0
188100,1.0,1.0
188200,1.0,1.0
188300,1.0,1.0
188400,1.0,1.0
188500,1.0,1.0
188600,1.0,1.0
188700,1.0,1.0
188800,1.0,1.0
188900,1.0,1.0
189000,1.0,1.0
189100,1.0,1.0
189200,1.0,1.0
189300,1.0,1.0
189400,1.0,1.0
189500,1.0,1.0
189600,1.0,1.0
189700,1.0,1.0
189800,1.0,1.0
189900,1.0,1.0
190000,1.0,1.0
190100,1.0,1.0
190200,1.0,1.0
190300,1.0,1.0
190400,1.0,1.0
190500,1.0,1.0
190600,1.0,1.0
190700,1.0,1.0
190800,1.0,1.0
190900,1.0,1.0
191000,0.9270050125313283,0.923671295812885
191100,1.0,1.0
191200,1.0,1.0
191300,1.0,1.0
191400,1.0,1.0
191500,1.0,1.0
191600,1.0,1.0
191700,1.0,1.0
191800,1.0,1.0
191900,1.0,1.0
192000,1.0,1.0
192100,1.0,1.0
192200,1.0,1.0
192300,1.0,1.0
192400,1.0,1.0
192500,1.0,1.0
192600,1.0,1.0
192700,1.0,1.0
192800,1.0,1.0
192900,1.0,1.0
193000,1.0,1.0
193100,1.0,1.0
193200,1.0,1.0
193300,1.0,1.0
193400,1.0,1.0
193500,1.0,1.0
193600,1.0,1.0
193700,1.0,1.0
193800,1.0,1.0
193900,1.0,1.0
194000,1.0,1.0
194100,1.0,1.0
194200,1.0,1.0
194300,1.0,1.0
194400,1.0,1.0
194500,1.0,1.0
194600,1.0,1.0
194700,1.0,1.0
194800,1.0,1.0
194900,1.0,1.0
195000,1.0,0.9993734990080401
195100,1.0,1.0
195200,1.0,1.0
195300,1.0,1.0
195400,1.0,1.0
195500,1.0,1.0
195600,1.0,1.0
195700,1.0,1.0
195800,1.0,1.0
195900,1.0,1.0
196000,1.0,1.0
196100,1.0,1.0
196200,1.0,1.0
196300,0.9401629072681704,0.9367233998120497
196400,1.0,1.0
196500,1.0,1.0
196600,1.0,1.0
196700,1.0,1.0
196800,1.0,1.0
196900,1.0,1.0
197000,1.0,1.0
197100,1.0,1.0
197200,1.0,1.0
197300,1.0,1.0
197400,1.0,1.0
197500,1.0,1.0
197600,1.0,1.0
197700,1.0,1.0
197800,1.0,1.0
197900,1.0,1.0
198000,1.0,1.0
198100,1.0,1.0
198200,1.0,1.0
198300,1.0,1.0
198400,1.0,1.0
198500,1.0,1.0
198600,1.0,1.0
198700,1.0,1.0
198800,1.0,1.0
198900,1.0,1.0
199000,1.0,1.0
199100,1.0,1.0
199200,1.0,1.0
199300,1.0,1.0
199400,1.0,1.0
199500,1.0,1.0
199600,1.0,1.0
199700,1.0,1.0
199800,1.0,1.0
199900,1.0,1.0
200000,1.0,1.0
